amt,category_entertainment,category_food_dining,category_gas_transport,category_grocery,category_health_fitness,category_home,category_kids_pets,category_misc,category_personal_care,category_shopping,category_travel,label
-0.9204533823548574,-0.5881487530283519,-1.031841443528774,-0.4960184749684639,-0.8301019134142398,-0.7228631611196245,-0.6394055416923669,-0.7851068160130688,-0.5879300588298925,-1.0842172947959914,-0.6766061421528227,-0.6162397494061602,0
1.1018574243677435,1.2385807746983353,0.7848277780879883,-0.9177338453738006,1.7958372671387026,0.06000001100885027,0.8711123359091297,0.7004451419992035,0.6895345496787371,0.938036007658174,1.717846834595974,-0.49549480786625383,2
2.6854818391118385,3.1636580711108624,2.691288664587623,-0.6576026504375397,3.211373522566011,1.416474867679446,1.7734949672336269,2.152345558090434,1.93481498867965,2.2001780782893454,3.04850964575719,0.295151103665643,2
0.6499799307104717,1.0127817051771055,0.8484841299900567,1.9044351285631926,-0.4178188207013296,1.5093311461683194,-0.34307127542754007,1.242407038003138,0.9172617005843915,0.7033241282292703,0.7358224230345601,-0.4684551314216942,3
-0.38062375799061343,-0.09439722320854926,-0.4993779397488251,-1.2090741020822358,0.2818328248405094,-0.6577506584319854,-0.6627596917988681,-0.6900713600943733,-0.2606508672303352,-0.41613034689316053,0.06385470544124766,-0.6171092559740275,0
0.15567244761832985,0.15942006377068157,0.14240308932128282,0.4085009434896456,-0.18363972320448457,0.6541113951373966,1.0284468401033549,0.24862519590166662,0.16024294651230558,-0.7315510733444008,-0.3429315373643139,0.6325504180267443,3
0.5915879929298528,0.8263075427510665,0.4528563093415963,1.1326441297318497,0.005980797078410494,1.2467657615528909,1.0476343942629092,0.8080459191141603,1.1957841385402865,-0.2817332274132665,0.04010794804142989,0.002353007836763222,3
-1.4030809534502975,-0.9902194472676299,-1.4429352922226115,-0.9272423804398963,-0.968482653311845,-1.364831641123775,-1.4768440282104551,-1.6416300411062326,-1.0736651108040827,-1.0897421530521367,-1.1552545439691775,-0.6117046902977629,0
0.22861739884674243,0.039148648511639725,0.09066922550949107,0.9376842788891986,0.22097178267508658,0.25670387790489185,-0.1553852625396083,0.3283545915561733,0.4001928532285912,0.6123967380606153,-0.02648481377514845,-0.32704054638935565,3
1.8241761899012106,1.5077475123153725,1.4510041919837906,-0.7730109349387436,2.6310690524259175,0.9721794411686103,0.8909491738540133,1.2670286054899704,1.3230109169311601,2.612661147170592,2.467097301059432,-0.6015247974808677,2
-0.49419153296832796,-0.23742691956995646,-0.7004567740817521,0.011336596868691562,-0.5895081841564624,0.02975232328593053,-0.26437607402841035,-0.36809181402143304,0.0699673306201001,-0.9003536683439963,-0.6156103616382644,-0.33890817562778974,0
-0.26678416352946505,-0.3235217896818967,-0.4972308911495848,-1.0485422817909822,-0.47570322499066564,-0.1944125500477758,0.12496916945877787,-0.9630106497538534,-0.8385117532797557,-0.6818188459867596,0.0695363165998567,1.4337622627809836,0
-1.269145948619451,-1.219426607782925,-1.3911127261911473,-0.9426916619159968,-0.9693175750878417,-1.2105690813003116,-1.4160148806395763,-1.6599961863201462,-1.0292260958960682,-0.9668177769383113,-1.0260066859105466,-0.019325321876354048,0
-1.348482410177685,-1.0749000755384956,-0.9882295188566944,-1.0107616500568308,-1.0535692297247328,-1.5473754543937308,-1.2762669372534254,-1.2727423420071453,-1.2245621838869543,-1.2230381272543536,-1.0000500432667776,-0.42240864207363177,0
-0.37217085219087664,-0.3828054745629014,-0.5300052241104536,0.5224599059672397,-0.19740998837749757,-0.12721273457714516,-0.5174476873648813,-0.6142887038378854,-0.28502544396917984,-0.11882112192031807,-0.3912694489353064,-0.5956902399298447,0
0.7410299592230379,0.11168650359787438,-0.2095604950896474,2.0122912170823746,0.6231109873263876,0.8919895033318553,1.1060728015381172,1.391904116305156,0.4522886131231318,1.32909563617565,0.19028315310903537,-0.41262577752951196,3
-0.8325717277089413,-0.7932442493679601,-0.6279643164508161,-0.26329567903330714,-0.6501040266340027,-0.7169789681036624,-1.0701530179018073,-0.7548966955947249,-0.6357427029671082,-0.6763173711245425,-0.7983709141842291,-0.26063500393199174,0
-0.7861746748035877,-0.5776375744267634,0.31387130319497764,-0.5522531520758036,-0.7296012910042923,-1.1659864978257386,-0.6777476841680635,0.03935971806286735,-0.7242322798556194,-0.6917589141690345,-0.8632758333553633,-0.2161751626260532,0
0.5517582300806645,0.28719884273730906,0.28615299675541345,-0.8615689322418348,0.0743515628193958,0.814001281150374,1.450435435049704,-0.36463912148761135,-0.45233211985101296,-0.47485667786055547,0.471495804888082,2.6867790965126197,1
1.1758413404896966,1.1076127064978938,1.1809514214002552,-0.8295109116707442,1.6023137390354893,0.48543623195091795,0.2102030742325151,0.4649613672645709,1.2030650975425852,1.2450025743230777,1.4520463256886869,0.2930656064468399,2
0.026231962701639886,-0.24211884075991244,-0.5394395012181346,0.9848673258395815,0.04173337293205131,-0.2118471160748961,-0.05869644383122297,0.46785238674745944,0.203793586464347,0.3985194626211193,-0.12731225437629373,-0.5395839917810037,3
-1.3510726692672246,-1.181485513144931,-0.8833994161155827,-1.0088996397281906,-1.1625502980160682,-1.5872998982760635,-1.1624817454954288,-1.2703603974299498,-0.9238565503811456,-1.1327505917740763,-0.9802219334961845,-0.61330452378068,0
1.783818618814335,1.7643643026111524,1.7815586996313237,-0.7038188276447135,2.4406753378805823,1.4940011612822706,1.122307762766565,0.8109425741126106,1.7001792869043844,1.673828509796563,2.0843739889943174,-0.3678516832180004,2
1.325746267663202,0.9940487968559932,1.179736883315516,-0.6813813575367975,0.4940296116567271,1.2128420721035642,2.23146363031079,0.10296778220200163,-0.2562140592277753,0.16329740005198107,1.5247100910939069,3.3403147369066954,1
-1.2952872903639718,-1.2719071518403209,-0.8650244101481392,-0.9330927284592757,-1.0763590277308865,-1.6807907889243976,-1.199999741885988,-1.0807778969411959,-0.9532109247581879,-1.126943007027717,-1.0944346794486506,-0.24322729198691773,0
0.2174542722095949,0.25084587213396337,0.10963785402397079,1.0018641884595396,0.36414577831079414,0.8871888997854468,0.0914386068227469,0.17845363463893507,-0.15876979789709883,0.4653662085706142,-0.009619699882417275,-0.5592244383670719,3
0.4158616220061299,-0.2840201023565699,0.24575709615041624,0.7939665592542476,0.3663592812229522,0.595455099827139,0.010610658685033128,0.42317214087317084,0.30717357742006823,0.7909459568018133,0.2939024280803376,0.11904708895518136,3
-0.4825992176731352,-0.5580425002291783,-0.6377670489325202,0.17059006600555973,-0.1570429379546569,0.18596404902774116,-0.37686556481081496,-0.233254590199251,-0.5377149177822684,-0.28738137992830276,-0.7011354880017683,-0.5365879666229767,0
-1.2282700677324252,-1.2028788190277349,-0.7970625889681443,-0.910078477315523,-1.000842959364763,-1.6285432130068016,-1.3675034921220464,-0.944948822380245,-1.0813488786029577,-1.1539231920938928,-1.3118416492949438,0.4508096273771584,0
0.16829153228234484,-0.09618531176580779,-0.19802465770050715,0.8549304478189691,0.23997288307121353,0.298359474684807,0.5458956909284517,0.2506220469155146,0.10040346195399036,0.9672524954890555,-0.5117077192819833,0.03188693016471722,3
1.073951249480134,0.4674219403043403,0.3114899897591664,1.9728185632976118,0.8312035803521656,0.7720564393726099,1.2173669221726837,1.6679767526166591,1.0931835868282533,1.5133992955861006,0.47530890292088307,-0.16696929515902512,3
-0.2297280616991036,-0.1608115270443958,-0.12418119703148837,-0.06179570114715766,-0.5224204362158319,0.08111057876237666,-0.0932718803734535,-0.4066687965429542,-0.3199017611571727,-0.8435405241524896,0.5428278386736131,-0.520187475849611,0
-0.49059326685567056,-0.47406319680573034,-0.46646941625050314,0.1872666038935183,-0.24989849350005425,-0.08089252257071344,-0.35935353547478893,-0.12031697984784798,-0.42455097983041595,-0.05204027462643987,-0.882896172073545,-0.4094729921309427,0
0.7222529554332453,0.11451643629830098,0.21817980349597313,2.164774632834372,0.8107900629976262,0.6201207908005074,0.973879769481989,1.1829899189363404,0.5020747670247145,1.3504638066992232,-0.029390755817107574,-0.554273305349198,3
-1.3636359359527657,-1.1855094369079051,-1.3344183613253882,-0.787888348335019,-1.0699023298125667,-1.3181034641576885,-1.4441132456013934,-1.6346889644400358,-1.1901477878975522,-1.167496189387269,-1.0936867987496977,-0.2452490595752195,0
-1.2257076003674636,-0.8709840800786365,-1.0686983530104452,-1.3218627984377112,-0.6726277104705892,-1.3037426658689149,-1.1476055503343041,-1.561895009936164,-0.9075508165171511,-1.1686951197668245,-0.8808788435257654,-0.6239979162640241,0
-0.8207029023438891,-0.9118898661170786,-1.073540584438182,-0.3092131485149346,-0.565555165450344,-0.7078375310447476,-0.5938137802625344,-0.9604483686786999,-0.4965709970550668,-0.5373115972778444,-0.7052818755259719,-0.5626665709386046,0
-0.4002270085794765,-0.3685413386166593,-0.38381941725917573,-1.1163852913640504,0.04422259207144226,-0.7405524354284324,-0.7378315170184702,-0.884889254539472,0.047314613705623204,-0.5231348832685218,0.18057163934119547,-0.5942903856322922,0
0.12569010191355492,0.052875198676080606,-0.058270898983396706,0.8299402057670963,0.25260599027220726,0.4581068967436179,-0.113101551830643,0.38539728006652424,0.05720242963671873,0.7141676457223827,-0.32174792354240805,-0.2941633822958187,3
-0.19053739125056485,-0.5242528429627799,-0.5868337795136643,0.38746464843642203,-0.22566930132586166,0.1573158429720352,-0.4288713327293308,-0.00019972267148827253,-0.39396031178840535,-0.19393070897855821,-0.358687905046011,0.46353943793857433,3
-0.8427630821031094,-0.3943092306861466,0.0013984018652085292,-0.37710725283053126,-0.8503060144635137,-1.1726866207610096,-0.540112421354945,-0.2744276668892922,-0.6503975118891528,-0.7178484045028809,-0.7993455838808948,-0.5981669052255144,0
-0.46593192239346354,-0.357528799690263,-0.7247611822718867,-0.04955556253825499,-0.5902553156909534,0.2784382650940796,-0.06880835797147906,-0.4157795467002089,-0.2054753511908886,-0.9799209805900527,-0.39247946570506964,-0.2904187171105294,0
0.13572971583682322,0.04997136604338396,-0.2633845471034555,0.7736279039547596,0.3281193151932842,0.1389682125114052,-0.1388235094721837,0.6506271844382964,0.38399521061399156,0.6348681796249503,-0.355578946437965,-0.42891712215408884,3
2.6182710125255375,2.322100132611597,2.3063869892718065,-0.4474784695675002,3.37308863431161,1.7066696252238234,1.6791925889282915,2.2141615282811045,2.241199635093186,2.2761358448182274,2.7640824857736797,0.08085765727093223,2
-0.24427743994240725,-0.4197206642588048,2.0979117544677663,-0.22469360105390868,-0.4137621799583706,-0.9784111167200502,0.14086730576547254,0.9443314704355666,-0.15124732250943165,0.39275864466261695,-0.48330204073210603,-0.5267816612952245,3
-0.415053600480611,-0.4098412576272034,-0.6675778179899873,0.2714304533392597,-0.1769681220908107,0.04044359548257823,-0.662296736693651,-0.307741077876665,-0.3657265396609617,0.26284688529063455,-0.7526375102221784,-0.25836051539515226,0
0.6925107677535318,0.8489368612265313,0.6141214935371202,2.063922454406243,-0.42133957517842535,1.0350125205896121,-0.17467028093183715,1.1653676617765025,0.7564540110725049,0.6556879032727694,0.9986371145296286,-0.3017940898926811,3
0.1947445634949239,0.5049181863304373,0.06865970295138546,-0.968902282241315,0.8429555844522033,-0.14091301816933682,0.12562705302934732,-0.20320414272180476,0.1631098980099643,0.3688948282780517,0.46695384410162194,-0.6141725652995704,3
-1.49202619856849,-1.340589169284037,-1.5834236872718774,-1.009191469315318,-1.0172752807151333,-1.4100704222054103,-1.38588983295709,-1.76152375616533,-0.9550999882339638,-1.183505311175275,-1.3127321645836532,-0.6179846227378032,0
-0.8384302701560142,-0.6671767609897621,0.21612828036407006,-0.4444913923120556,-0.762699126534035,-1.3857716838412548,-0.7312311818496692,-0.04806591334303489,-0.6286804598522615,-0.6225164332235145,-0.8555930589024807,-0.4757415525089543,0
-0.7008686211646297,-0.8587761010714143,0.05193137408759549,-0.36603541516133925,-0.6593357192174519,-1.2825997199439878,-0.8307335636278401,0.13945398845032272,-0.7565954754951514,-0.6653165471631917,-0.3359486232985003,-0.42295876796450665,0
-0.07687381104508019,0.33395866262609897,0.06215714792465756,0.734164093490815,-0.3435711384286424,0.659885502370596,0.4770931091460561,0.1987546401955209,0.0842429757063724,-0.7458149436401805,-0.3143347284641641,-0.5430114738627662,3
0.9655141552007149,0.42663932081967954,0.19618392743320032,2.0865436690690196,0.7275617133633037,0.7255031045320907,0.94058856753503,1.9234797571298181,1.0868509596468323,1.8103683984654473,0.25234441400907465,-0.40103797264569063,3
-0.8399907109955517,-0.7159883907627322,0.3949178389845411,-0.39836561349550786,-0.7217006265095215,-1.26346206210117,-0.5767804723046566,-0.19001327929825113,-0.8186195855393102,-0.28631212109688964,-0.9402828220186488,-0.5041664327612961,0
-1.1076884588707165,-0.9265974016569363,-1.1902021986340083,-1.3423901112480665,-0.8503782585164203,-1.073294268738632,-1.0119568379107517,-1.6169859315571558,-1.1829723867559934,-0.9747362444273994,-0.6645825216850371,0.19333459490896787,0
-0.9408147489749539,-0.8078952731949061,-1.0932665934437076,-1.3428784590756833,-0.6765723272074596,-1.2877305808386845,-1.3058874642020533,-1.4637468709225059,-1.0504516705333615,-0.8957216305832655,-0.7080941541873239,0.9545374171494867,0
0.5999826181932341,0.976691006882404,0.6111579296337163,1.1743610218230092,-0.015887203391922847,1.5308237763443777,1.1033552694034685,0.92939735419842,1.172694834313795,-0.3980337257563542,-0.020630614762937205,-0.08679375736655341,3
